L,absPolarity,sentiment_polarity,sentiment_subjectivity,ive,love,drunk,text,fuck,realli,high,need,good,want,go,home,girl,your,shit,make,lol,call,take,got,friend,drink,see,get,peopl,night,let,know,never,amp,one,day,look,last,like,didnt,work,drive,thing,u,today,time,wanna,think,talk,1,2,3,4,5
True,0.127777778,0.13,0.63,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.2087964600201251,0.0634959779873418,0.02824909535254343,-0.0068504202339157265,-0.002881910482106528
True,0.333333333,0.33,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
True,0.333333333,0.33,0.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.18215196961756497,0.1654437029931166,0.08309818421710348,-0.015929411574609025,-0.013546555368366919
True,0.39583333299999995,0.4,0.72,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
True,0.04444444400000001,0.04,0.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.041828322072326854,-0.10959652536571572,-0.17659743713717652,-0.18771070888987085,-0.010456149181632674
True,0.5166666670000001,0.52,0.55,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0230296273305384,-0.2872653999890407,-0.5773886610835978,0.2382179683486467,-0.11358056730398915
True,0.333333333,0.33,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
True,0.166666667,0.17,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02207763275803725,-0.07438082684943098,-0.04294357686840993,0.008970301822749637,-0.0018320092704799703
True,0.333333333,0.33,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.09858693737844652,0.07983320535374622,-0.009628782922468212,-0.012643545926034932,-0.004258637921221855
True,0.19166666699999999,0.19,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.026321220400918652,-7.14758635728684e-06,-0.04091786984871086,-0.048643102028164784,-0.0019822087741588348
True,0.291666667,0.29,0.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0017028737499963642,-0.26496779919318053,-0.06525884975647958,-0.06135554497758881,-0.01965992611928015
True,0.24242424199999998,0.24,0.36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.22135348569189062,-0.3652344020709387,-0.17443920890408315,-0.017223546208540934,-0.014969219072678817
True,0.333333333,0.33,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
True,0.41666666700000005,0.42,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
True,0.133333333,-0.13,0.65,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.014961938671231398,-0.2812522184234067,-0.5919047218474346,0.23998950044918266,-0.11281475945979916
True,0.333333333,0.33,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
True,0.333333333,0.33,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0727791262951995,-0.08021019027161568,-0.12340415280787374,-0.05950080516113271,-0.0024617536501867756
True,0.651041667,0.65,0.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.027552593870756745,0.032904150413871125,0.08967672115193245,-0.6712139322813458,-0.0921751991856223
True,0.333333333,0.33,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.2087964600201251,0.0634959779873418,0.02824909535254343,-0.0068504202339157265,-0.002881910482106528
True,0.18333333300000001,0.18,0.67,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00215063446236503,-0.11370840664570984,-0.19206283526845044,-0.6695416794650569,-0.22690996341960107
True,0.26666666699999997,0.27,0.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
True,0.333333333,0.33,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13301797818563071,0.12031964335982387,-0.405807355294427,0.03193926892413777,-0.02122098363379871
True,0.26666666699999997,0.27,0.35,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.05609051613015786,0.13263780004252415,0.07733019905430205,0.009350169234917452,-0.0073945941629034746
True,0.24444444399999998,0.24,0.77,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.06111567124461639,0.05255892788191965,-0.11503227987556945,-0.017391955214486544,-0.002983470358686275
True,0.333333333,0.33,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.022578132002699595,-0.010712492221067113,-0.024392587159233987,-0.028680974762356495,-0.0033823928876886584
True,0.566666667,0.57,0.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.18109977638011465,0.08667838360609434,0.03690928091627861,0.00471506949222735,-0.004259697624844117
