L,absPolarity,sentiment_polarity,sentiment_subjectivity,and,all,love,just,drunk,is,am,as,at,have,in,go,still,your,for,that,when,to,got,you,was,be,we,do,get,fuck,not,amp,with,he,a,on,last,like,of,up,this,night,the,think,are,1,2
True,0.5,-0.5,1.0,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-754247.5056232618,779002.1835909565
True,0.5,-0.5,1.0,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-785850.1778801158,683294.1062972784
True,0.233333333,-0.23,0.6,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-635815.126101358,753039.6913388079
True,0.15,-0.15,0.6,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,-820907.4476133967,592227.5465564221
True,0.5,-0.5,1.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-912818.3742569026,861577.6842167958
True,0.25,-0.25,0.53,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,-792934.4463135654,693017.1186345401
True,0.5,-0.5,1.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-614702.5744627961,653320.1539389733
True,0.5,-0.5,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-641459.9597744934,761074.5499827825
True,0.5,-0.5,1.0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-940407.4568623798,900228.005588409
True,0.05,-0.05,0.85,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,-880961.2135116484,606470.2862062791
True,0.15,-0.15,0.6,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-816099.7498121543,655606.0410530897
True,0.12121212099999999,-0.12,0.5,True,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,-1183043.175876436,890316.423650355
True,0.25,-0.25,0.53,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-619448.6968927826,589807.3313018115
True,0.25,-0.25,0.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-800777.856187966,844454.846440195
True,0.375,-0.38,0.94,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-595684.4396510171,626619.5061751948
True,0.225,-0.22,0.44,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,-1035651.4151461773,823609.8491765184
True,0.181818182,-0.18,0.73,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-791494.0071996734,831381.0746838839
True,0.111111111,0.11,0.76,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-706850.6988591694,712630.4382910887
True,0.5,-0.5,1.0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-700876.8858408554,634095.2028773621
True,0.075,-0.07,0.57,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,-808046.3623562665,644349.3511650806
True,0.5,-0.5,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-574544.4906226734,737185.7235153976
True,0.5,-0.5,1.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,-1027668.8800195245,812443.0804631512
True,0.5,-0.5,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-684782.0142979029,681648.290180545
True,0.5,-0.5,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,-882958.3803929784,749599.5163496579
True,0.21666666699999998,0.22,0.78,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-747461.1158400144,769510.1542612329
True,0.35,-0.35,0.9,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-591328.2067336735,620477.9985053664
True,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-593521.97177267,693700.3290992785
True,0.05,0.05,0.95,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-637583.0933648199,615337.4301925751
True,0.65,-0.65,0.95,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,-790232.8815678738,689446.2347618897
