sentiment_polarity,sentiment_subjectivity,absPolarity,L,so,we,last,for,drunk,i,when,am,fuck,up,this,as,im,at,my,night,got,still,was,think,out,getdrunk,imdrunk,stilldrunk,gotdrunk,yourdrunk,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.07,0.74,0.066666667,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.8272654168410325,1.1847764455910585,0.01527091692637417,-0.16707063341237338,0.01305426883648264,-0.5016889823749333,0.08569641315088357,0.07239112456317268,-0.12551200931198672,-0.05212094012328704,-0.3012615681022901,0.22939620156547794,0.13319078952719182,0.2666554716736296,-0.28423378915212616
-0.5,1.0,0.5,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2.215216715508545,0.9801558952283556,-0.1157376944516909,-0.36286587397097747,-0.03485752917435074,-0.7703097098432704,0.3164806162120088,-0.04734187963090361,0.4651054955741762,0.33500364775147323,-0.3311537542076943,-0.24551367613789568,-0.2314031855053281,0.08964654297644345,0.1568492709117702
-0.2,0.7,0.2,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.9433774506383226,1.189052581620802,0.012926641643758648,-0.13077500087691293,0.0018638079380365784,-0.5108776104274169,0.0006932028168126773,0.09190868062837455,0.14590931146859756,-0.3120777767146472,-0.06632417988339388,0.7307663721012095,-0.23056205495698875,-0.3650498816316671,-0.059573076440513024
-0.5,1.0,0.5,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2.262976350498823,1.0683822569349373,-0.1375074325489012,-0.2479596369741255,-0.04131870013364628,-0.5848303252132021,0.2802047963901312,-0.042613157645700554,-0.048872659560818876,-0.17466929884900068,-0.2110888859759654,0.8350317866951013,0.25389494157645787,-0.7333109912769024,0.5268498900300324
-0.22,0.44,0.225,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1.923628951337313,1.2898892317330575,0.08570205881589626,-0.1876334163573619,0.03349790204419315,-0.1289278611346975,1.015339609371086,0.03162765404313073,0.4511284228279453,0.14128538873955485,-0.1421859783841122,-0.36203500398539956,-0.24579580018240849,0.10074399486274159,0.026101209367431807
0.12,0.66,0.117424242,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,1.5355514323986474,-0.2321233117326823,0.053921613563057115,0.982419357634246,0.06578046302324446,0.363685395409914,0.8713500029776465,0.27739391512512335,-0.07787418806715199,-0.260939029823183,0.1833483128047408,-0.047965954216521334,0.06423129930077216,0.23010240974643112,-0.25626067660118057
-0.4,0.7,0.4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,1.7083907517902128,-0.40191205093606397,0.0876946622922459,0.826396004052206,-0.22199310211639775,-0.4733728611386559,0.5017322130578445,-0.3537888117365638,-1.052702025328332,0.7012662928948773,0.43889779989094624,0.06286680910470527,0.22877682312491462,-0.3848528987121067,0.24608287903532217
-0.16,0.42,0.1625,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.2739250078541389,0.020492049904196168,0.17213258569206186,0.37108060633735424,-0.7051329906515522,-0.039883678361240404,-0.11645732642340716,0.4207636666353757,-0.005289804524422547,-0.15129223274096124,0.2874041890696986,-0.10280692481881687,0.27041795582492234,0.153999272538611,0.004318957686860792
0.1,0.93,0.1,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,2.0621652707731872,1.104369676320884,0.04490658736310865,0.11328963851105403,-0.2184740888879446,0.5402559316493672,0.3625284659426238,0.34405051385893815,-0.1286010096679194,-0.5699012887049514,0.49645213234206154,-0.29179564322739,-0.22380846485904576,0.6793763117688502,0.2383135674920898
-0.5,1.0,0.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1.853679690677114,-0.7398799346247682,1.094125294046701,-0.23105980765149142,-0.1670211102484554,-0.16301153053452547,-0.14039903666812487,0.03494467824804335,0.010708756979826248,-0.18388320636488656,-0.3364033820678656,-0.0665791112129418,0.06372294730153764,-0.038109769309925316,0.03978975094952589
-0.5,1.0,0.5,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9132380834775184,0.22303710400332497,-0.03670953827811926,0.2526283657482255,-0.17344793536357458,-0.16526747039228906,-0.3520689245980521,-0.559993015235067,0.2422689750881546,-0.17629913203173744,-0.1403247852153896,-0.19202646590541664,0.22957584416933843,-0.02234631046145612,-0.025196009648862868
0.1,0.8,0.1,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1.9612654326766572,0.1270826618736944,1.2642948698875864,-0.11553011531453108,0.327871646519558,0.23166374476513643,-0.49229910757865464,-0.1880303387813962,0.40924815093370837,-0.2349005742336038,0.4096600261465052,0.7142744521682496,0.008671950437310347,-0.27731428519988083,-0.15098367725724968
-0.5,1.0,0.5,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1.9251337276046672,-0.7335537152837255,1.1226361831510148,-0.37758530529708995,-0.11954868667964146,-0.3103939834591441,0.15199361661471927,0.06603969763565873,0.594958677025247,0.25996231038197454,-0.11329343075439753,-0.3272901307535874,-0.09193292218263581,0.10394909665648334,0.28253186190595686
-0.5,1.0,0.5,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2.1801160527637875,0.7227033291682486,-0.06779606678671807,-0.17092005673646882,-0.05696324210695663,-0.5375003092731401,0.1076626540327109,-0.17732387074964487,0.5549456073324426,0.06498213982997118,0.09928699556394023,-0.33684926810800275,-0.561679276695118,0.6700946562100336,0.5893796056698817
-0.17,0.67,0.166666667,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1.8383882683487947,0.7526040617149753,0.19236129601867333,0.05234816360127935,-0.24328732693293653,-0.35478081990366267,0.26775613316270513,-0.894384227674997,-0.9975945279399823,0.7565848418945997,0.3846649582305919,0.30695858856317226,0.5373407368572793,-0.2723345534292067,0.21316563728631527
-0.5,1.0,0.5,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,2.042445978752135,-0.9182700842717925,0.9580852610580605,0.3614021031806015,0.4776744895608196,-0.2211233720466217,0.06249402518350296,0.3212721815915005,-0.23139918192944553,-0.1683630066641303,-0.3667466147455144,0.01845921260737193,-0.10832468783873236,0.032304099878036584,-0.277769423890149
-0.15,0.55,0.15,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.4944453169008405,-0.058397194112354195,-0.03566569786844768,0.7520613438334138,0.18511895411729698,-0.5710701900348893,0.30165663745597776,0.3272010469689998,-0.3216130758828472,0.15463691851984096,-0.24266090578118363,0.3042518051120395,0.09172904009222808,0.14852740150505028,-0.06436456734008339
-0.2,0.8,0.2,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.77162822671733,0.3662830380627953,0.0960180537845392,0.1443514686424763,-0.06763104999624911,-0.24220012400485794,-0.021811470561780365,-0.4349652852689699,0.8215640568493865,0.3075475202528809,0.2302237406391078,-0.3282281527513107,0.1917258356815307,0.29969335919552753,0.10595648149000345
-0.18,0.77,0.182142857,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7222762700654934,0.38826553640483885,0.06826703754888361,0.28195016887797975,-0.06363726010713282,-0.06803293163546771,-0.20827178271256955,-0.46724663610930434,0.16459650366118464,-0.28775063225691716,-0.00032876891737272114,0.05348736832042786,0.2994497776030003,0.2902280697764053,-0.43575100751834756
-0.5,1.0,0.5,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2.1295921770132695,0.6877725032362058,-0.05824641461082713,-0.18093264772033488,-0.14418604101207036,-0.558430464870673,0.1445225186229373,-0.12517724097816568,0.7144137522850666,0.18574139405810663,-0.1099073707091043,-0.4955976865053824,-0.20521351125850015,0.11730182165782123,0.0864953872207882
-0.5,1.0,0.5,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9575902520506205,0.2383928651093234,-0.04604197040791152,0.23849581090603192,-0.1267446822083519,-0.14298918897176152,-0.24898632012034466,-0.5687828448099176,0.16993737594818775,-0.332152302572145,-0.15721511814482844,-0.07875405341914112,0.17505461399988448,0.10062198721708757,-0.3176095047254747
-0.6,0.83,0.6,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,2.0869286700964946,0.11928986060411616,-0.19810248714210343,1.0813379315776666,0.0460946187524163,0.4985784600181468,-0.4665260684176111,-0.1529137684658714,0.14626585246590146,0.6509798153770509,-0.8438484742708156,0.121311246158378,-0.20299029416279116,-0.02793858518614341,0.079326601710317
-0.5,1.0,0.5,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,2.061616773610362,-0.8801035764754637,1.0001690706895212,0.4065544852233183,0.450804347689628,-0.20184289904095284,-0.10447620372153356,0.3969065020953911,0.11149889226944337,-0.26672428604702925,-0.009592214771525182,0.4974207431683259,-0.3208660677001518,-0.5724219422701321,0.14892538937811003
-0.19,0.62,0.18888888899999998,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,2.030303466372237,0.1456525964287808,1.2672404024685653,-0.23667664209321349,0.3503540191814189,0.6398141342496549,0.5913167152794137,-0.2047869770220977,0.7198027559385323,0.12065741008166071,0.19924524766428328,-0.5084733675104894,0.0014986517341631612,0.1296171125256259,0.0934962749948166
-0.5,1.0,0.5,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.7941233852465275,-0.56767517972272,-0.16361516558547337,0.9072427378532518,-0.049494194735655,-0.4395003303351735,0.09384255721065363,0.13771925819746753,-0.016231098644158937,-0.0817002553320269,-0.16749320324524744,-0.019360618192555547,-0.04490191741160957,0.024657713814784796,0.03739516440172559
-0.31,0.65,0.3125,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1.6056865509210765,-0.5981760970462576,1.204997941057094,-0.1705095358584281,-0.11678439530225387,-0.11853143523516575,-0.11068001389996787,0.11550912512080636,0.006368198230421301,-0.1341446835747074,-0.2429876788483511,0.009219351557585775,0.12552604368228246,0.050965464956816336,-0.022451123845912555
-0.5,1.0,0.5,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,2.181731821826129,0.7825536071470333,-0.06511077639534381,0.03353696413113677,-0.22239775523989266,0.2703747628139188,0.5797995794815708,-0.15695760405323717,0.12330624037637246,-0.5179726418546294,-0.21362246011990832,-0.4111758396772217,-0.18792883211510633,-0.10189906913885449,-0.19816475326799124
-0.08,0.82,0.075,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,1.983885940232139,0.3640385863962133,-0.055717880032064585,1.1717423746166993,0.11901440677873355,1.1969479286165936,0.24449095270977067,-0.06555096043243563,0.13211206890602686,0.4117698292184724,-0.5366473087595137,0.11447438996481292,-0.08209873919406319,0.2068828091869096,-0.1677719071223637
-0.5,1.0,0.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,1.928479760449855,-0.7220721030217241,1.2694839958697577,-0.2468616100022123,-0.43836510907093423,-0.2150303065889334,-0.057253831331217954,-0.46050654042853,-0.7734297874590615,0.35512611347090517,0.24382418571385378,-0.18152711201169838,-0.32302592906056393,-0.24821031833856017,-0.1514663582534471
-0.13,1.0,0.133333333,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1.780505907558175,-0.5790910135713382,1.2052189084976832,-0.1931596553627336,-0.09027099857597383,-0.03497256537901042,-0.1642444431513912,0.19364331595746376,0.2765983989131861,-0.41598950947150826,0.18446247737222266,0.6815328677601163,-0.0448619765410541,-0.27197796931549184,0.02793447318831038
0.11,0.53,0.11333333300000001,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5752295299733832,0.5248271165060372,0.1655048419691828,0.3613775643496838,-0.06516385328611136,0.014624459957644198,-0.19795479420947706,-0.4491121919154104,0.15887382094504607,-0.15990951180965265,0.2093772645899791,0.2385757038064005,0.2531470419947922,0.3790779728488746,-0.5958008738511473
