@relation whatever-weka.filters.supervised.instance.Resample-B0.0-S1-Z20.0

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute L {True,False}

@data
-0.73679,-0.157344,0.427862,0.313713,0.717409,0.49089,-0.17007,-0.139349,0.804375,0.252678,0.859775,0.392672,-0.607072,-0.098904,-0.240709,-0.371221,-0.313925,0.14113,-0.476311,-0.268359,0.130478,-0.19696,0.144702,-0.039965,-0.085575,-0.030548,0.409147,0.191304,-0.180764,0.362775,0.457284,-0.105041,0.287275,0.070116,-0.263636,0.541721,-0.296303,-0.238017,-0.269743,-0.283425,-0.208404,0.268212,0.285581,0.696737,0.197048,-0.090995,-0.036978,-0.449899,0.126475,-0.174884,-0.205721,-0.265891,0.548342,-0.406085,-0.002505,False
-0.043717,0.516441,-0.26024,-0.134493,0.008817,0.097733,0.129306,-0.242602,0.43002,-0.192664,0.084876,0.389186,0.128803,-0.008621,0.103214,-0.369227,-0.138548,-0.343237,0.245408,0.027054,-0.043414,0.186568,0.059857,0.148929,-0.139447,0.113747,-0.012241,0.096675,0.172253,-0.134119,-0.0416,-0.089061,0.048489,-0.174925,-0.065897,-0.041914,0.054557,-0.094763,0.30958,-0.266637,0.275656,0.166576,-0.175088,-0.237163,0.194161,-0.049309,-0.023247,0.127895,-0.109023,0.085349,-0.225474,0.251071,0.000454,-0.134603,0.044328,False
0.599085,0.312783,0.019575,-0.080109,-0.163939,0.290944,0.54279,-0.176211,0.105142,-0.09477,-0.790471,-0.370493,-0.55847,0.067172,0.057279,0.161276,-0.149158,0.186882,-0.069518,0.156951,0.005519,0.094691,0.005484,-0.159706,0.044272,0.175997,-0.04651,0.064639,0.089272,0.054923,0.016852,0.010766,0.0324,0.031188,-0.114613,0.087715,0.037524,-0.102482,0.091807,0.089895,-0.039177,-0.0788,0.067686,0.076374,-0.134107,0.007154,-0.003125,0.02316,-0.036319,-0.038463,0.000023,0.035882,-0.028253,0.021675,0.039507,False
0.841067,-0.260344,-0.479584,0.293047,-0.394964,0.358136,-0.54195,-0.303972,-0.291942,0.392474,-0.202788,-0.333623,0.195991,0.2622,-0.023621,-0.120988,-0.209048,0.07139,-0.127461,0.064244,0.047084,0.311094,0.634684,0.587875,0.226153,-0.369784,0.19706,-0.256996,0.178618,-0.255271,-0.042366,-0.021188,0.003053,0.027703,0.689635,-0.417166,-0.148075,-0.136006,-0.354331,-0.294798,0.251534,0.138687,0.571102,-0.351076,0.065064,-0.264094,-0.17978,-0.157876,-0.189869,-0.258443,0.25449,-0.211234,0.145448,-0.409921,-0.055002,False
0.153392,-0.251553,0.317127,0.611068,0.267542,0.708044,0.076152,0.699206,-0.245083,0.085956,0.284352,0.134266,-0.632672,0.125134,-0.045569,-0.2547,0.187326,0.068737,0.412173,-0.302734,0.153646,0.006539,-0.105806,-0.045968,-0.085875,-0.055326,-0.4189,-0.049454,-0.027028,-0.104321,-0.032401,0.730484,-0.102882,-0.194981,-0.025882,0.015889,-0.146874,0.294557,-0.412452,-0.171917,-0.04386,-0.057157,0.295582,0.773424,0.672595,-0.147094,0.077474,0.048281,-0.610786,-0.15862,-0.345751,0.091534,0.12137,-0.140888,0.247754,False
0.623779,-0.500871,-0.4522,1.088181,-0.087447,0.326822,-0.233675,-0.15256,-0.271822,0.138936,-0.019289,-0.096012,-0.022669,0.093681,0.122825,-0.03783,-0.110148,-0.023781,-0.105725,0.172013,0.130255,0.045791,0.263752,0.256489,-0.183146,-0.010527,0.131672,0.060092,0.194651,-0.272758,-0.028672,0.145446,0.027694,0.017137,0.517765,-0.271244,-0.19789,-0.325759,-0.275702,-0.167543,0.146245,0.383913,0.507744,-0.361004,0.007288,-0.494409,-0.261746,-0.357787,-0.0929,-0.052943,0.427319,-0.13728,-0.095461,-0.061994,0.038441,False
0.237855,-0.832498,-0.32144,-0.534502,-0.127442,0.562833,-0.015247,0.093401,-0.533957,0.103038,0.300857,-0.006923,0.204086,0.269236,-0.068852,-0.32905,-0.107098,-0.024756,-0.247896,0.00518,-0.061196,-0.039715,-0.239502,0.049217,-0.15368,0.164945,-0.112664,0.119864,0.130254,-0.049948,0.141052,-0.020688,0.182642,0.064759,0.053814,0.011106,0.089336,0.063095,0.106868,0.025932,-0.197332,0.121267,-0.052226,0.088582,0.123267,-0.064536,0.134419,0.111951,0.087067,-0.013367,0.104538,0.136234,-0.376658,0.183221,0.126911,False
0.716773,0.443375,-0.087276,0.046871,-0.010557,0.024955,-0.049228,0.115338,-0.205684,-0.050058,-0.082682,0.128559,-0.102695,-0.025141,-0.078537,-0.062044,-0.038643,-0.052291,0.017812,0.034069,0.034981,-0.01396,-0.032935,-0.008311,-0.031316,0.060755,0.009028,0.046095,0.007563,-0.032519,-0.023523,0.001139,-0.006238,-0.006858,-0.01314,0.017238,0.028166,-0.010711,0.038719,-0.038215,-0.020085,-0.008063,-0.027432,0.040019,-0.043008,-0.010006,-0.002528,0.013216,-0.002952,-0.000572,-0.017861,-0.014267,0.001454,0.016478,0.023089,False
0.431886,0.177821,0.479394,0.161324,-0.541045,-0.364497,-0.226985,0.018659,-0.202224,0.033734,0.012469,0.247112,-0.186298,-0.083121,-0.053288,0.052758,-0.056825,-0.29918,-0.030652,-0.009403,-0.213756,0.05596,-0.18576,-0.293818,0.072186,0.070898,-0.059787,-0.570069,-0.134824,0.446944,-0.190648,-0.177971,-0.112199,0.392952,0.087566,0.478188,0.23414,-0.363147,0.194023,-0.187244,0.05429,0.107816,0.082786,0.130166,0.18102,-0.074982,-0.146143,0.04254,-0.001985,-0.034389,0.011433,-0.066611,-0.146024,0.022915,-0.245832,False
-0.105695,0.476608,-0.507577,0.079531,-0.207794,0.168227,0.274224,0.183834,0.516916,0.150034,-0.603627,0.090277,-0.352068,0.07642,-0.165692,0.059415,-0.026389,-0.324117,-0.060045,0.415351,-0.147275,-0.234674,-0.235354,-0.450822,0.329741,-0.313348,-0.067124,-0.264363,0.179043,-0.16871,0.143657,-0.344865,-0.130808,-0.199666,-0.136738,-0.293361,-0.330634,0.023251,0.272913,-0.546516,-0.132193,-0.273554,0.039413,0.034363,-0.058533,0.042363,0.106058,-0.087493,0.055932,0.071255,0.062531,0.038039,0.02228,-0.092195,0.010612,False
-1.165251,0.348807,-0.133076,0.61957,0.546785,0.811001,-0.595194,0.623925,-0.511116,-0.332511,-0.0673,-0.21942,-0.154581,0.051625,0.012978,-0.46675,-0.013429,0.254627,-0.120933,0.174903,-0.280887,-0.12127,0.159704,-0.388051,-0.03452,0.545471,0.056148,-0.768706,-0.164678,0.319455,-0.441142,0.189078,0.131699,0.568952,-0.000229,-0.375394,0.111739,0.019983,0.329035,0.089603,0.145271,0.086889,-0.489647,-0.285595,-0.069518,0.078581,0.048955,-0.391164,-0.217604,0.041307,-0.08231,-0.260096,-0.269304,-0.009457,-0.209868,False
0.712829,0.349106,-0.104328,0.043352,0.020771,0.077304,-0.129394,0.117926,-0.157767,-0.033872,-0.077792,0.123643,-0.118177,-0.035427,-0.048076,-0.057062,-0.049834,-0.081468,0.102775,0.023476,-0.04756,-0.095389,-0.043261,-0.16838,0.20756,0.154556,0.021529,-0.381038,-0.318326,0.199671,-0.379354,-0.048143,-0.222351,0.164863,0.145323,0.229,0.125505,-0.191891,0.267166,-0.109584,-0.069386,0.084123,0.00779,0.069334,-0.050829,-0.080086,-0.09446,-0.018951,-0.029667,0.109038,-0.185166,-0.053109,-0.150497,0.032025,-0.000909,False
-0.012818,0.566933,-0.49765,-0.053777,-0.051138,0.075054,-0.063336,-0.009704,0.346324,-0.185462,0.05273,0.506801,-0.274636,-0.270192,-0.279766,-0.109087,0.105152,-0.05853,-0.388566,-0.372254,-0.152728,0.274612,0.192847,0.019225,0.087878,0.08441,0.185593,0.043039,0.024167,-0.116852,0.035807,0.00701,-0.079312,0.022156,0.02313,0.120063,-0.12507,0.028769,0.059881,-0.062943,-0.084287,-0.009834,-0.055609,-0.065676,0.106943,-0.0491,0.090232,-0.05831,0.050905,-0.066542,0.006736,-0.089611,-0.011293,0.001847,0.085593,False
0.459453,0.259233,0.254811,-0.207417,0.037095,0.685362,-0.171167,0.579697,-0.290377,0.014157,0.146436,0.041585,-0.1116,0.174971,-0.266977,-0.155868,-0.074865,0.03755,-0.136842,0.068434,0.023868,0.000691,0.014747,0.012952,-0.216279,-0.003487,-0.016626,-0.156508,0.093296,-0.213218,-0.000745,0.158105,0.233012,0.407006,-0.238709,-0.111647,-0.160651,0.016575,0.463518,0.154516,-0.035085,0.029897,-0.089657,0.103612,-0.011093,0.014738,-0.089677,-0.080299,-0.032708,0.088284,0.116003,0.023115,-0.016691,-0.082377,0.050489,False
0.701858,0.321082,0.128993,-0.099897,-0.092849,0.176554,0.040595,-0.104809,-0.082193,-0.478482,-0.351689,-0.014967,-0.429556,0.054381,0.247257,0.145129,-0.192755,0.35672,-0.016108,-0.017128,0.009674,0.084562,-0.007585,-0.122078,-0.006764,0.046051,-0.006185,0.133585,0.036111,0.042645,0.018269,0.093148,0.065301,-0.101104,0.079225,0.030934,-0.080494,0.046936,0.03106,0.108758,-0.054722,-0.052335,0.091971,0.291031,0.130993,-0.099959,-0.065709,-0.256661,-0.02675,-0.196008,-0.285503,0.170071,0.123437,-0.250612,0.121683,False
0.066039,-0.456689,0.476772,-0.863884,0.512391,0.465645,0.515436,0.517429,-0.588269,-0.012869,0.053587,0.363325,0.697764,-0.087775,-0.060626,0.163824,0.096031,-0.061111,0.014012,0.060341,-0.55534,-0.058365,-0.037782,0.243676,-0.361485,-0.036482,0.030857,-0.53425,0.313122,0.084767,0.371645,0.381876,0.438085,0.475786,-0.255209,0.081617,-0.560542,-0.253947,0.072583,0.243056,-0.34672,-0.330414,-0.003852,-0.388399,0.31951,-0.107059,-0.316243,-0.426598,0.163781,0.385483,-0.064125,-0.082455,0.438686,0.311215,-0.008329,False
-1.523929,-0.164309,0.906083,0.413817,0.321566,-0.000534,-1.09874,0.334894,0.183198,0.362647,0.132209,-0.443848,0.0594,-0.383396,0.474993,-0.574439,-0.408912,0.442849,0.142087,0.277491,0.230544,0.03473,0.47175,0.143874,0.692307,0.487444,0.038312,-0.493099,-0.490792,-0.233118,0.190487,-0.280513,0.111635,0.278271,0.009234,0.546237,0.266975,-0.178044,-0.003882,-0.310209,-0.143332,0.144588,0.073252,-0.050685,-0.051334,0.12076,-0.065784,0.192116,0.132346,0.2256,-0.382871,0.087711,-0.231551,-0.132136,0.000398,False
-0.305525,-0.858072,-0.806754,-0.71834,-0.422591,0.027948,0.212859,-0.615755,-0.048811,-0.546299,0.037702,0.063416,-0.06442,0.02823,0.254381,-0.236592,-0.443413,0.208986,0.196576,0.186593,0.025178,0.226659,0.516675,-0.339087,-0.076768,-0.302362,0.273636,0.031258,0.075621,0.110643,0.233728,0.128553,-0.345619,-0.526542,-0.092944,0.054233,0.102303,0.032081,0.250949,0.504852,0.067628,-0.301331,-0.144243,-0.166077,-0.2228,-0.157611,-0.089431,0.259145,-0.214413,-0.23161,0.063797,-0.398426,0.080983,-0.681175,-0.234826,False
0.34391,-0.632351,0.474131,-0.880932,0.640001,0.378377,-0.467238,0.197435,-0.224177,-0.214738,-0.32335,-0.225205,-0.52434,0.367684,-0.219879,-0.157433,-0.457453,0.759635,-0.120088,0.064737,-0.047479,0.308038,0.193161,0.205029,0.170776,-0.215733,-0.115521,-0.154637,0.342395,-0.102689,-0.045495,0.09341,0.403687,0.316351,-0.215169,0.006492,-0.287183,0.023853,0.424682,0.060315,-0.20073,-0.020486,-0.067007,0.006326,-0.05468,0.190508,-0.053933,0.000361,-0.006128,0.062631,-0.031848,0.125113,0.016618,-0.065676,0.006109,False
0.060878,-0.13344,1.079031,-0.297329,0.071997,0.080075,-0.483365,-0.166671,-0.224392,0.814339,0.457985,-0.224797,-0.494179,0.419605,-0.56002,-0.039174,-0.381095,0.155576,-0.266962,0.092449,-0.360408,0.100621,0.338249,0.280042,0.278129,-0.355379,0.147661,-0.098926,0.018882,-0.260359,-0.229484,-0.492761,0.339188,-0.151057,0.511482,0.321764,0.73989,0.872343,0.136454,-0.067923,0.09497,-0.494941,0.141959,-0.258886,0.370379,0.365457,-0.360417,0.294657,-0.01247,-0.377291,0.157123,-0.05066,0.372336,-0.162593,-0.144891,False
0.14817,0.693272,-0.088405,0.040527,0.10836,-0.301165,-0.373224,0.20194,-0.541969,-0.062308,-0.355941,-0.708113,0.342166,0.458635,0.051837,0.283746,0.147544,-0.18029,0.128916,-0.192535,-0.028299,-0.211102,0.390875,-0.452098,0.123056,0.322643,-0.25128,0.155437,-0.401121,-0.196262,0.291278,-0.146013,0.010192,0.156772,-0.091618,0.1486,-0.257915,0.416604,-0.292946,0.199417,-0.156723,0.682556,-0.448568,-0.393221,0.445549,-0.182047,0.63856,0.115161,0.107814,0.009232,0.063254,-0.182222,0.015345,-0.088016,-0.138433,False
0.203076,0.130843,0.426549,-0.395809,0.040595,0.662248,0.050099,0.543745,-0.050028,0.321498,0.50564,-0.035974,0.250247,-0.467714,0.566518,0.037959,-0.045651,-0.124394,-0.182331,0.183944,0.285987,0.140973,0.104088,0.165191,-0.23416,-0.065816,-0.59551,0.220371,0.133722,0.523042,0.130307,-0.337826,-0.027507,0.333519,-0.09218,0.103267,0.278961,0.031694,0.078311,-0.270254,0.014967,0.063189,-0.141835,-0.205979,-0.011743,-0.055197,0.058141,-0.193483,-0.097292,0.061772,0.040467,-0.240084,0.023353,0.035454,0.21372,False
0.531513,0.351577,-0.169301,0.027054,0.039635,-0.023134,0.282542,0.206458,0.15923,0.504329,-0.771786,-0.326967,-0.107169,0.38916,-0.066677,0.197827,-0.104229,-0.555592,0.049135,-0.302391,0.107807,-0.153799,0.208137,-0.234669,-0.044436,0.212406,-0.053159,0.242907,0.123955,0.0498,0.084451,0.056806,0.07311,0.175847,-0.204466,-0.139896,0.16418,-0.129286,0.117765,0.086875,-0.187507,-0.008498,0.004764,0.035721,0.15405,-0.197711,-0.075198,0.085514,0.144966,-0.080899,-0.303327,-0.262873,-0.047574,0.30925,-0.172145,False
0.542458,-0.871397,-0.777954,-0.23361,-0.083478,-0.017109,-0.243544,-0.076254,-0.591347,-0.000237,-0.086769,0.379232,0.048595,0.002429,-0.062059,-0.123688,-0.127311,0.029535,-0.033912,0.063255,-0.19778,-0.138146,-0.136689,-0.350803,0.417449,0.567374,0.188423,-0.363154,-0.436792,0.581127,-0.472989,-0.026404,-0.225653,0.311291,0.144661,-0.109863,0.147759,-0.175284,0.089525,0.085806,0.289027,-0.04568,-0.030806,0.255956,-0.133311,-0.221014,0.241502,0.049285,-0.108309,0.058785,-0.00324,0.319887,-0.215385,-0.148212,-0.750988,False
0.698087,0.174221,0.07845,-0.236545,0.599875,-0.113099,-0.374858,0.022214,0.313176,0.251544,-0.057906,0.086769,-0.296298,-0.675093,-0.252413,0.255047,0.397397,0.275232,-0.269567,-0.282421,-0.712912,-0.081714,0.15194,0.150605,-0.068682,0.161849,0.30391,0.094822,-0.016284,-0.118322,0.182295,0.095241,0.034503,-0.212088,-0.069087,0.151972,-0.099959,-0.130125,-0.051412,-0.069559,-0.065621,-0.012522,-0.081232,0.023343,-0.049918,-0.124429,-0.083417,0.045391,0.053784,0.005268,0.055562,-0.128456,-0.040404,-0.07511,0.053714,False
0.64452,0.360316,-0.045017,0.070559,-0.131269,0.117951,0.038543,0.196791,-0.19906,0.08758,-0.011125,0.156394,-0.320216,-0.030593,-0.187559,-0.117286,0.388283,0.134617,0.629492,-0.324587,0.182361,0.048708,-0.118706,-0.024235,0.052352,0.002187,-0.155053,0.002251,0.053099,0.005923,-0.065807,0.022209,0.030179,-0.084889,0.056719,-0.014556,-0.022405,-0.046632,-0.022428,-0.020999,0.004823,0.008515,0.021494,-0.018832,-0.04865,0.012278,0.050183,0.005567,0.006864,0.007619,0.007791,-0.044441,0.027054,0.005031,0.011516,False
0.328451,0.178258,0.11972,-0.121981,-0.156575,-0.02066,0.108819,0.089402,-0.134525,-0.238024,0.276392,-0.687927,0.027031,-0.543649,-0.466648,0.137674,0.248431,-0.361336,1.25226,-0.174511,0.409384,0.627743,-0.251106,-0.237551,0.165528,-0.131252,0.47884,0.612043,-0.240713,-0.286155,-0.042879,0.296406,-0.191908,0.015025,-0.050489,-0.042866,-0.238206,-0.072986,0.117203,-0.318184,0.388234,0.046851,-0.15512,-0.281225,0.250724,0.027437,-0.042731,0.094238,-0.120958,0.266046,-0.233051,0.282422,-0.136659,-0.182101,-0.164862,False
0.718354,0.448084,-0.08679,0.051552,-0.007977,0.021671,-0.05308,0.12571,-0.201434,-0.053004,-0.078493,0.124619,-0.101124,-0.028788,-0.075829,-0.063748,-0.041943,-0.047438,0.019312,0.032525,0.028433,-0.016445,-0.02201,-0.012299,-0.029084,0.065382,0.017514,0.035495,0.004921,-0.027834,-0.02379,0.000266,-0.010247,0.012387,-0.005148,0.033251,0.036917,-0.015447,0.031244,-0.048767,-0.0243,0.004101,-0.053878,0.033618,-0.044591,-0.019603,-0.00716,0.024255,0.000718,0.007932,-0.033894,-0.03272,0.002972,0.021295,0.030976,False
0.67572,0.409887,-0.053171,0.037163,0.006435,0.008103,0.02671,0.111815,-0.225512,0.004793,-0.114384,0.101016,-0.130646,-0.015005,-0.121912,-0.112214,0.001852,-0.061744,-0.014914,-0.030974,0.085841,-0.152104,0.07615,-0.010956,-0.013748,-0.043103,0.188977,0.045803,-0.054041,-0.109052,-0.045426,-0.060778,0.030585,-0.078077,0.165306,0.227635,0.304667,0.140602,0.175619,-0.083572,-0.066313,-0.094833,-0.0894,-0.153789,0.010821,0.229638,0.079435,-0.193831,-0.222527,-0.11302,0.273147,0.277534,0.24246,0.237848,0.070144,False
0.566772,0.344287,-0.041507,-0.088204,-0.072561,-0.249657,0.250841,0.58959,0.267723,0.255937,0.315129,-0.128369,0.364795,-0.176367,0.615907,0.262768,-0.102884,0.280793,-0.26168,0.036921,0.544557,0.090488,-0.01002,-0.054196,0.055882,0.098633,-0.035938,-0.034839,0.250518,-0.101948,-0.198617,0.134271,0.225443,-0.216463,-0.095979,-0.152306,0.218112,-0.134106,0.047071,0.100126,0.041685,-0.065868,0.071167,-0.177452,0.245768,-0.162438,-0.036399,-0.147532,0.085427,0.077935,-0.46668,-0.11334,0.305564,0.444531,-0.180107,False
0.647018,0.385157,-0.067942,-0.010349,-0.065228,-0.287446,0.301971,0.368569,0.248037,-0.141596,0.344456,-0.185559,0.265673,0.236017,0.000335,-0.143536,0.033846,0.201217,-0.122358,0.044183,0.052137,0.005834,-0.100638,0.102964,-0.051821,0.105753,-0.014321,-0.044429,0.088428,0.076556,-0.136577,0.032506,0.054586,-0.149233,0.024919,-0.02194,0.062618,-0.010488,-0.019394,0.022079,0.067376,0.003932,-0.00327,-0.007246,-0.124905,0.023864,-0.020124,0.02265,-0.034581,-0.065329,-0.035286,0.005474,-0.018477,-0.015015,0.01986,False
0.470469,0.200819,0.518561,0.109345,-0.336,-0.55132,-0.559006,0.154261,-0.173996,0.142264,-0.406524,-0.022926,0.000704,0.501993,-0.040158,0.066308,-0.242439,-0.370915,0.060114,-0.490716,-0.197406,0.228198,0.516965,0.213851,0.382119,-0.058051,-0.03804,0.028397,0.252569,-0.005576,-0.047099,-0.111553,0.001792,0.224351,0.001264,-0.1125,0.124396,0.038632,-0.056204,-0.066997,-0.165686,-0.236516,-0.027048,0.096221,-0.026066,0.089199,0.089347,0.195165,-0.005288,0.128073,-0.057357,0.059525,-0.160213,0.154627,0.040139,False
-0.646873,0.585199,0.321753,-0.115991,-0.651657,-0.223251,-0.186021,-0.444488,-0.054443,-0.465496,-0.312371,-0.001737,-0.332458,0.043639,0.280252,-0.063408,-0.1797,0.232831,-0.102271,0.005196,-0.176156,-0.036073,0.16168,-0.012316,-0.022751,0.201703,-0.212459,-0.015454,0.342611,0.019882,-0.17871,0.032134,0.004152,-0.246348,-0.050688,0.253793,-0.157574,-0.079863,0.034783,0.283454,0.126842,0.111692,0.012995,-0.124744,0.017794,0.158329,0.003041,-0.038956,-0.031046,0.031234,-0.006968,0.12191,-0.04461,-0.098135,-0.020005,False
-0.089352,0.20365,-0.006693,-0.235947,0.556074,-0.262717,-0.880672,-0.108535,0.855233,0.230288,-0.188584,0.071796,-0.027972,0.312607,-0.096254,0.09105,-0.419361,-0.23472,0.257569,-0.158228,-0.159585,0.331813,0.497346,0.366872,0.010373,-0.484279,-0.569799,0.337455,0.1009,0.67233,0.143886,-0.400968,0.042018,0.315509,-0.142481,0.182968,-0.081867,0.116969,-0.076239,-0.308463,-0.099106,-0.185218,0.151856,0.268463,0.121614,-0.051965,-0.021987,-0.208941,-0.001488,-0.383953,-0.220992,0.156741,0.166318,-0.266962,-0.148617,False
-0.142635,-0.86618,0.594378,-0.075156,0.965269,0.433682,0.566031,0.716791,-0.376872,0.25963,0.106472,0.621446,0.5326,-0.451885,0.693734,0.314323,-0.171789,-0.12556,-0.046924,0.089185,-0.11237,0.027951,-0.242511,0.12743,-0.049755,0.207102,-0.079953,-0.147328,0.340863,-0.24652,0.493116,0.20973,-0.146763,0.107465,0.554388,0.085352,-0.270817,-0.090595,-0.263428,0.637243,-0.200554,-0.474267,0.236145,0.064786,0.288226,-0.03599,0.124445,-0.33444,0.246123,-0.119128,-0.615962,0.169489,0.311699,0.058592,0.053624,False
0.481937,-0.116733,-0.324834,-0.389194,0.166219,-0.447263,0.116582,0.275999,-0.602719,-0.220776,-0.071408,0.058518,-0.028594,0.070851,-0.153386,0.004368,0.031041,0.036286,0.194857,0.277973,0.069374,0.193001,0.055005,-0.170656,0.266393,0.431632,-0.104958,0.157944,-0.320905,-0.504512,0.288914,-0.109305,-0.002364,0.214026,-0.114477,0.332354,-0.101634,0.042671,-0.047844,-0.306367,0.097514,0.093735,-0.014718,-0.007979,0.080905,0.144797,-0.127841,-0.259512,-0.037102,0.082579,-0.103174,-0.053102,0.009293,0.026636,-0.008803,False
-0.701358,0.173071,0.43492,0.027248,-0.710678,-0.12394,0.359193,-0.050059,0.338366,0.33181,-0.709898,0.413166,0.178295,0.061283,-0.748783,0.548267,0.927373,-0.091882,0.675971,0.664193,0.267413,0.667797,0.120343,0.175705,0.307964,0.204254,-0.528018,0.191147,-0.303192,-0.16628,0.05863,-0.228836,-0.164819,0.315641,-0.18716,0.109214,-0.122107,0.117699,-0.12042,0.002394,-0.092365,0.1962,-0.058148,-0.03418,-0.05264,-0.048099,0.211443,0.104613,-0.072262,-0.164052,0.159888,-0.287459,0.313482,0.162905,-0.029193,False
0.283717,-0.657184,-0.234605,0.84392,-0.246526,0.301244,-0.0557,-0.210548,0.091957,-0.06144,0.15224,-0.211401,0.227711,0.126833,0.448919,-0.166532,0.384284,-0.236891,-0.111578,0.290793,-0.177714,-0.370005,-0.393664,-0.539014,0.184028,-0.296061,-0.023627,-0.339553,-0.108829,-0.051689,0.134902,-0.56535,-0.099994,-0.303717,0.016405,-0.534569,-0.620664,0.550232,0.059402,-0.14421,-0.177746,-0.260462,-0.045337,0.432381,0.96935,0.120055,-0.034084,0.48473,-0.55751,-0.243901,0.068818,-0.751035,0.575352,-0.130802,0.110896,False
0.728886,-0.210387,-0.460152,0.198436,-0.498641,0.292587,-0.290813,-0.237675,-0.143746,0.180465,-0.108548,-0.049919,0.206059,0.012219,-0.034027,-0.039265,0.284076,0.109102,-0.209319,-0.089253,-0.043417,-0.21599,-0.025282,-0.39449,-0.367991,-0.107224,0.203282,-0.199063,0.019523,-0.014911,0.315312,-0.290605,-0.613055,-0.086258,-0.182395,-0.512923,-0.093304,0.73137,0.064368,-0.29203,-0.144858,0.124352,0.253712,-0.094069,-0.123231,0.451111,-0.333254,-0.044045,-0.079541,-0.347688,-0.329166,0.202624,0.26313,-0.281239,-0.247026,False
0.778529,0.280114,-0.080507,0.064,0.112159,-0.031773,-0.218006,0.115672,-0.327162,-0.061198,-0.189009,-0.005648,-0.14119,0.134782,-0.164308,-0.129676,-0.21832,0.0319,0.051069,-0.026755,0.14974,0.233258,0.506058,0.441732,0.46992,-0.509953,0.016298,-0.289903,0.015215,-0.005538,0.214304,-0.172045,-0.380747,-0.183223,-0.21686,-0.049706,0.194205,-0.093499,0.063405,0.140486,0.014549,-0.151007,-0.197056,0.116415,0.018425,0.095247,-0.089694,0.071144,0.033621,0.085416,-0.081029,-0.074665,-0.103525,0.034982,0.009831,False
0.414022,-0.719462,-0.607286,-0.4472,-0.25892,-0.149428,0.128505,-0.225624,-0.515974,0.112251,0.154674,-0.103902,0.243231,-0.151294,-0.012047,-0.112645,-0.088242,-0.117826,0.134932,0.257266,0.254924,-0.039194,0.303148,-0.513751,-0.180758,-0.105879,0.304958,0.303321,0.342976,0.124643,-0.025003,0.378452,0.225119,-0.12705,0.034778,-0.216671,0.001441,-0.232799,0.112101,0.086199,-0.29404,-0.031922,-0.124323,-0.144428,0.384198,-0.305132,-0.055677,-0.047828,0.237856,0.135985,-0.598811,-0.241325,0.169024,0.562688,-0.309359,False
0.381019,-0.381255,-0.142186,-0.248647,-0.329466,0.28458,0.018452,-0.043345,0.126285,0.560165,0.63053,-0.159092,0.305229,-0.751392,0.67516,0.230049,0.568562,0.18579,1.030154,-0.135105,0.12288,-0.097318,0.483332,-0.139641,-0.297691,-0.188971,0.479484,-0.260682,0.3917,0.013827,-0.015229,0.422281,0.447017,0.152467,-0.179315,-0.10156,-0.26549,0.160159,0.458235,0.229822,-0.195163,-0.087813,0.133733,0.225393,-0.161144,0.09139,0.261692,-0.051651,0.087486,0.321061,0.624353,-0.151117,0.0084,-0.128593,-0.124048,False
0.003315,-1.483646,0.340989,0.092644,0.821135,-0.199057,-0.228342,-0.709729,0.061339,-0.320464,-0.425957,-0.394583,0.608706,0.798441,0.016552,0.28239,-0.1787,0.535161,0.373676,-0.111593,-0.056155,0.558208,0.594584,-0.107498,0.432366,0.138444,-0.239533,-0.059896,-0.200095,-0.378814,0.272844,-0.081891,0.725784,0.554013,-0.238864,0.255046,-0.442109,1.014025,0.260085,0.217398,0.169015,-0.065207,-0.249685,-0.025621,0.049838,-0.114405,-0.281228,-0.044351,0.316604,0.161718,-0.005929,-0.264721,0.249609,0.173164,-0.109445,False
